10min_Interval,V1,V2,V3,V4
538,71.26979621,70.33401918,83.63166692,69.62505911
539,64.46691314,72.9222004,69.95743777,74.55138435
540,71.29655659,73.51340921,82.00011285,79.0244332
541,63.24758809,70.60290806,95.74229443,63.37853683
542,65.15244631,82.44472703,92.57556459,75.86242156
543,65.67609091,68.57950929,87.29359138,69.72122718
544,63.04257828,74.92674991,85.95702579,74.330026
545,62.88566856,72.19469665,96.4676653,72.15043408
546,71.52940028,72.33861727,80.89021216,77.22105627
547,65.87330413,74.45839566,86.38603368,73.9926794
548,66.92923629,66.44321619,85.74219255,74.13435277
549,63.84745074,69.06622263,91.55838547,71.25031737
550,63.39448151,75.8759707,93.17884636,79.59703582
551,71.40091706,73.79219964,81.15037449,71.98580431
552,66.66296663,76.27402765,88.2976717,74.07052455
553,75.10073874,77.24636468,84.04619768,72.41820128
554,63.63809132,72.54181722,82.52360485,76.20973919
555,71.63414378,68.50842259,89.22325725,80.40546328
556,66.15833108,66.87204344,86.13918825,77.61001018
557,63.47170912,68.0131995,88.58068308,84.48910277
558,68.73222054,70.27057224,90.00778216,79.69990484
559,66.61011381,76.53742345,83.44186383,83.90790336
560,65.54307811,73.74949578,83.21933752,77.04061836
561,71.08561057,69.38969665,93.35466867,72.69930447
562,57.8814251,69.02540783,90.22404891,78.06197306
563,59.88845309,64.69333364,88.435339,73.67612075
564,69.08419917,75.31824033,87.66085645,72.40776462
565,66.63913981,77.22992839,94.01053093,79.65978336
566,61.32546685,69.81174298,99.09055229,72.17469926
567,61.15619053,69.59232128,77.15468308,74.38182877
568,56.08986923,72.67798667,84.62902915,76.24082634
569,67.0178674,64.38946112,93.310959,77.19723624
570,59.66979956,85.42211646,83.68731093,77.80173498
571,68.92496045,75.01122747,92.44303821,76.89604581
572,61.89630158,76.14047618,88.45983166,72.1770026
573,69.39715218,68.02627666,92.90402487,72.40892336
574,68.82338086,81.1185574,83.81741963,75.04997104
575,69.20207854,72.93396698,88.05570412,77.74688143
576,65.55245166,76.38574936,88.56622172,78.28669236
577,63.93103085,66.700612,86.17569908,68.90271984
578,63.24211147,81.38669036,88.88636388,70.55619623
579,69.85023515,75.30437625,93.90103986,81.45812497
580,58.82984348,69.65757893,93.78813952,82.84434159
581,68.87902838,77.39600682,88.752966,79.04882329
582,61.46874262,76.52385262,92.35963383,71.71759239
583,74.28224151,63.28869764,83.59840929,73.04048421
584,71.13595944,67.38618076,89.52194575,76.55186103
585,72.59452069,79.25549001,84.27343435,80.15403335
586,68.43987713,80.7570766,84.84922002,83.59631164
587,67.54979458,70.81729196,84.96822861,81.46012278
588,72.99984585,76.23074944,84.64121097,87.74227412
589,77.35756243,75.83065483,87.49970366,73.2683065
590,71.05076363,69.73671172,86.29095443,80.17573538
591,81.81195583,74.35129507,90.53246835,83.94289386
592,64.10242322,77.13001182,86.76637895,80.62956379
593,71.55952096,76.01071541,86.33761901,77.88396495
594,70.20575305,78.85441356,90.45285461,84.28875487
595,67.41975427,79.38378304,88.06725383,81.39045446
596,61.30289961,76.58047501,89.47312773,79.28074884
597,65.40121681,69.32150283,88.03343635,79.06427987
598,62.43568266,74.01830535,85.67339829,89.23070619
599,71.55144243,66.62848763,90.75528523,77.41100542
600,65.93226917,77.37325193,85.81689541,80.53240629
601,67.57678957,75.66978122,86.24802551,76.48140132
602,68.90038657,75.16439136,77.02899059,81.6900809
603,70.31529291,59.49150827,83.34945641,81.17614899
604,68.40931308,71.9319186,90.52393398,82.59323232
605,74.77628177,69.18091207,84.51744576,87.28887561
606,75.3433837,83.28102297,91.39661355,77.3553049
607,72.87177066,66.57724162,82.09598735,79.36356181
608,64.46026275,74.44635515,79.48748411,83.70059624
609,75.64247071,76.69080942,84.0660337,80.24665422
610,72.54879363,70.12346891,82.16682664,81.60806129
611,71.06632652,79.20420425,79.12329047,86.00511856
612,71.03513796,77.09485458,87.65738095,86.93652531
613,73.96184951,75.8575114,83.31042916,88.07850377
614,66.11963807,74.32554269,83.32898152,79.75114803
615,63.32325592,71.36812165,85.04381751,73.16542352
616,68.49787941,69.27971434,83.18725975,85.61467994
617,71.72321877,78.95222212,83.06603191,74.03258084
618,70.4274451,72.97133572,84.82473965,77.05129276
619,80.17969259,69.95453238,78.74268139,75.87717679
620,77.03162501,79.59920811,87.09737402,79.47424355
621,75.06314902,79.86925945,98.58698863,83.71887591
622,70.13188911,76.27514086,79.76255416,81.82069946
623,71.3927606,73.80081032,90.16748714,79.55298136
624,77.11403059,68.06338817,80.33058954,77.35877876
625,73.2655676,76.17502435,91.07302679,82.29603389
626,69.7316016,75.37912399,84.72729331,76.98718008
627,66.0561267,73.57133016,82.41262891,78.65983782
628,80.22556111,71.32201916,89.66711326,74.4355261
629,76.75488035,70.62533149,86.68192355,74.30727372
630,77.63028499,70.68450834,96.18277944,73.43231296
631,70.15952519,71.63933638,87.05888468,85.50624881
632,73.37872046,62.24538142,86.56763616,76.39953889
633,65.796987,76.9683708,84.59174134,78.88994257
634,69.76919702,72.02695787,84.17244272,75.17553787
635,73.5593129,66.12549018,89.57672151,84.27263225
636,74.19268501,83.44581584,81.29259938,77.04729611
637,64.80055875,66.23694438,83.0195416,83.7036476
638,76.67630232,70.12086106,85.31351003,87.79918007
639,80.34699985,75.80442085,78.32751116,70.96115988
640,74.50887912,69.54630607,82.86602385,77.32017425
641,80.25760686,73.24821273,85.07076627,76.8300282
642,72.97389464,80.04747622,78.53677291,79.77365168
643,74.04494278,75.2919935,81.99721765,71.16919933
644,77.1021754,82.53227165,89.08219395,82.43450568
645,68.27182165,76.20152004,81.71168572,80.05079268
646,73.63237673,74.0925426,88.71691678,82.7794607
647,77.64030182,73.05188191,81.71553078,84.72187246
648,83.34996937,82.90855603,80.89017283,77.52863094
649,84.99623825,75.25908121,91.98193647,78.23623394
650,84.4200469,76.62203599,74.40001847,85.57213885
651,75.50099775,79.84671819,83.09593459,78.41957916
652,78.5615598,75.64018505,83.04779795,78.09279437
653,76.19330516,74.88396851,91.16356645,85.79170299
654,80.90524866,72.30618944,98.60265212,84.88485699
655,80.05228886,72.02380542,86.0116614,78.09051979
656,78.13892316,77.1628259,89.2749885,74.71145355
657,75.21632039,77.40186989,90.53339289,78.49272846
658,80.62444756,75.85074645,84.3555676,73.8871071
659,76.81114107,72.22254708,92.03244078,78.7055405
660,80.62567685,84.76765681,76.62688191,84.46636306
661,78.88342466,76.24633882,78.9845076,71.02725208
662,74.73447291,68.70433579,86.20672177,84.85233503
663,83.07747269,78.84655549,90.16350182,81.54066931
664,80.90718711,79.30237967,85.86902976,73.00596085
665,79.10274249,75.13443772,86.44508082,82.76499445
666,72.09455604,65.42559944,89.95083936,85.37878106
667,82.36247714,72.58642941,80.32990737,83.71053278
668,68.71836345,77.89450592,77.34555988,79.66024031
669,68.5788269,85.6370957,87.71146172,72.91004873
670,78.78645615,78.98622205,81.0793426,81.38436528
671,77.25283207,72.16988696,83.93474342,88.05198401
672,76.82707521,85.9116808,83.58773981,78.68278968
673,77.53940294,71.31606516,88.1358776,80.81758843
674,67.29677199,80.50694158,77.72765785,73.51274308
675,76.64597006,75.65150068,84.80016062,86.02109896
676,74.01988965,65.21852307,93.08658717,86.05021183
677,71.66634751,78.31087135,90.48862692,76.07175219
678,74.78483604,80.36099732,85.39751171,83.15972415
679,75.99923454,77.11035375,87.96358272,75.28521522
680,69.81841901,80.06269447,82.72822888,69.54904582
681,69.14669968,74.63489034,91.09163743,72.0590347
682,80.04032201,69.44383728,75.92049587,79.08678732
683,65.93279463,83.28987644,85.67976469,70.22657818
684,67.41131045,74.33090485,91.25913311,79.5619059
685,69.19646988,73.01998477,90.4567365,73.71634214
686,82.17290479,72.90503944,87.6667813,81.52164897
687,67.99292622,73.04711493,81.15275006,89.57712483
688,79.08400473,68.11985986,90.84443696,76.3733578
689,73.46644916,80.38914558,86.63616347,81.02125235
690,70.70642932,78.92753139,85.95901301,72.12474423
691,70.21043703,75.17192202,90.85149471,81.86195542
692,77.04993659,78.6007894,82.74310421,74.78063644
693,68.31917331,69.61313456,86.70499273,74.47492867
694,72.17457291,80.87280619,81.78515082,82.40199485
695,70.15291902,76.82291165,79.84464339,85.06237866
696,67.23967856,66.01650117,96.78858709,83.53338745
697,78.4565934,76.98575219,82.06337454,77.14439725
698,69.2674773,77.62293941,85.61459503,80.61143672
699,62.04776919,76.06319665,79.7428228,75.27693195
700,74.04188834,74.6241603,90.05516676,80.60253879
701,68.04324265,75.9673022,87.74059978,84.06367238
702,67.88010695,68.12829461,88.29488751,80.2114831
703,69.51745374,67.67822911,92.11678043,81.13600275
704,65.99350177,76.75060761,83.44188737,81.40127213
705,80.85839054,75.36909894,83.4024941,71.7900773
706,65.10312979,72.92468917,83.38759735,73.7433364
707,63.47575733,74.55334986,86.33936692,73.23456466
708,70.31530596,76.76962214,88.40782619,87.31207418
709,66.7561325,79.73851766,81.704957,81.82368278
710,62.34754478,67.92957227,90.83307383,76.2623449
711,78.50920067,73.54298425,79.75391318,88.11963001
712,70.03336473,80.55731715,88.72204513,80.6007071
713,76.67371994,75.63869163,91.85536118,82.55145276
714,60.32448575,73.97260194,82.6596029,72.41523461
715,65.20646154,81.40442187,86.06818184,74.78638593
716,73.94891442,82.64491308,95.59008316,84.22783467
717,61.9389926,74.89865823,80.24316164,83.83509316
718,78.53342725,72.73575184,89.81040484,82.11360913
719,67.01372444,78.93899455,97.51063052,84.16303805
720,73.4426525,73.72461503,97.13354895,80.40381153
721,68.67152429,76.71798059,82.45588371,83.37224437
722,62.1619549,73.63043722,91.72601605,77.04994971
723,66.2790069,76.45999822,80.43685914,73.86758492
724,69.42185257,74.23580617,81.45274556,80.98446076
725,72.18275441,76.78491357,85.70250051,77.31110041
726,63.31185197,77.99149931,85.50665205,83.12905174
727,73.96286771,81.08061443,79.0605831,77.30582727
728,68.82919865,78.82884394,84.4811614,76.61714561
729,67.84299494,83.09052968,91.61006564,74.16854592
730,78.10072757,85.91746728,84.4848056,76.62298783
731,67.97502775,87.79552693,96.79993518,68.5881563
732,71.59203615,81.37146497,83.44538588,81.11184329
733,62.7347076,78.67479617,94.68018132,74.27781511
734,61.77369996,77.57157962,85.84169327,75.31097279
735,70.49127131,69.50075065,93.57215772,73.12852659
736,70.70367598,78.00070666,93.07727994,80.74395287
737,73.45030124,79.51524132,84.23320269,81.57019777
738,73.15534608,78.12411347,83.52946809,77.34765569
739,79.12266929,75.9195585,83.75079821,65.9196952
740,74.1679418,80.76411152,85.72951747,75.50982732
741,64.66617597,79.59786518,84.00362542,74.71612814
742,64.49458824,71.72692022,93.62390518,78.30642098
743,65.24320904,76.98682366,89.06976965,72.60128812
744,62.01885677,83.08074082,93.32170156,78.85909824
745,71.05119754,70.36800235,84.05440618,78.17551862
746,75.23805715,78.53486063,95.78141968,75.20991117
747,72.73880573,78.82613156,89.92441504,73.68034585
748,64.82547662,80.62959916,85.39795805,64.02617281
749,71.96157017,81.17198521,95.48805043,71.59436407
750,66.09747083,82.95532162,92.49180076,69.14185265
751,75.64688955,85.40258578,87.92969121,77.46507433
752,68.61137424,76.76508161,89.12678275,82.6653996
753,67.11492083,87.29745045,86.93327533,77.20073489
754,71.51860127,84.26528679,81.47341263,70.98982243
755,67.61417389,70.73065869,79.79909559,79.95799134
756,67.48471841,74.56863491,78.71364266,75.1376945
757,65.20101889,74.07496748,92.50958804,80.42230575
758,76.2264436,86.2639471,93.32572173,82.55118335
759,75.83980212,81.35814001,95.71131404,77.65136595
760,65.27393666,78.23485057,81.27485599,76.44036812
761,77.89869329,80.43050958,95.47412897,78.25889472
762,71.20171578,83.70683744,85.40279382,73.89248417
763,73.01416993,75.7932139,94.21137785,81.22795751
764,72.29522155,75.95176111,87.6755805,79.80812458
765,71.81894342,79.60851139,93.06609574,79.21842885
766,70.81899741,75.73077847,93.67020987,78.75242037
767,70.83622381,82.59386286,85.42459115,68.01024519
768,78.57452997,87.61391133,90.24876203,86.53489693
769,68.94216823,78.73604191,91.74168245,81.52677195
770,68.42360245,76.01011309,87.27953221,72.94633143
771,74.13979191,81.15519495,96.60266061,69.91800607
772,66.39543545,88.38457901,84.98830116,70.5987212
773,70.18517822,80.0075802,95.58542448,76.19893819
774,71.20979607,84.47761524,86.53022553,71.7809683
775,72.02415293,77.71152395,94.25797187,71.72771676
776,68.05349411,72.64567631,96.45571271,76.25193006
777,72.15060634,78.24682248,92.0210271,79.49674193
778,75.53409366,73.36737996,86.07878725,80.6660793
779,69.09760186,69.64475128,90.04559161,75.15637618
780,75.26851545,70.36975572,95.84812172,77.30416485
781,76.76319238,69.39187061,90.25494534,81.79063954
782,64.71440131,74.31462104,89.00558153,78.51934742
783,64.62231949,76.57344877,95.42393701,75.17427077
784,74.29339664,76.46238538,92.83030381,78.74165376
785,70.18795425,75.92563075,89.38032012,72.30840989
786,75.64734799,77.45021391,86.22969957,80.38053537
787,73.18295726,82.92272691,88.73688836,74.16771016
788,70.32310994,73.67867426,84.12831521,72.78801914
789,73.98582402,78.78645287,89.59350965,78.39573753
790,61.96871809,81.08934346,89.8000357,82.21965667
791,73.26959659,71.29864435,95.79325894,82.935972
792,70.99238505,77.05473195,83.48865286,76.77631713
793,64.79627084,79.41206334,97.00827014,76.91988704
794,75.36955237,72.48694961,84.05765309,75.08900931
795,75.33539243,70.1726333,89.92777985,83.95274868
796,78.35194222,78.16711924,96.08501986,77.59004475
797,73.30814267,77.73950041,93.50691423,73.04086492
798,68.55487277,76.09782478,86.27506318,80.34071673
799,69.29642458,77.29794253,78.6488179,74.79001478
800,74.11081942,68.08451007,87.89006219,79.91952577
801,80.99405743,78.94531136,82.77174291,81.00017044
802,64.01609194,66.2759994,80.46869247,66.99335178
803,72.32770618,81.25289373,88.38763015,68.53196981
804,68.64353237,84.17698765,88.12856593,70.75447336
805,80.00330728,77.47004915,92.32659653,72.60073784
806,79.60576467,77.60461654,90.64108914,76.56836129
807,77.32511162,73.07810893,84.57909374,73.19272454
808,71.2719402,75.99708658,92.190708,80.19255553
809,70.58421383,75.41370992,85.16784831,72.73135846
810,79.04359205,70.15818255,88.27704107,77.21691959
811,68.05025905,80.48991888,79.46995994,77.17921187
812,74.59663646,78.71432897,84.17504651,81.50568702
813,71.34237914,84.49924941,80.55451367,88.22387353
814,75.38399999,83.72549406,89.72120573,73.60259338
815,81.74707715,80.10706144,83.80104375,71.87448375
816,81.52259925,84.32006862,87.64048297,78.08817896
817,78.77123129,79.58015809,91.02598099,77.21277595
818,78.06367374,80.30101482,89.69890371,82.16000129
819,75.02409912,71.22253292,91.32165532,75.67809141
820,76.62649883,81.35587649,85.96252129,75.38785686
821,66.09147844,87.87070032,94.63271902,78.38960726
822,68.84471479,84.66176976,87.07024634,76.30217659
823,74.72220931,78.80456583,79.44183513,74.30489102
824,81.04104958,84.26482955,87.08154873,72.75351805
825,68.64667581,72.52690085,89.09058751,70.84421641
826,74.81435363,83.15381594,88.76620757,73.73033222
827,78.00521843,84.11037208,95.9942136,72.95218362
828,73.70541083,85.09918232,93.43567741,77.56176787
829,66.78690236,67.49507814,92.05040208,82.01791582
830,75.07730983,75.28337858,91.38660386,77.05744146
831,72.74450573,76.89144927,85.25643534,83.78246084
832,81.34186698,81.0314862,92.26465099,68.46090924
833,76.45809344,73.8896324,81.61677733,66.49125353
834,74.02385961,75.53449002,88.00392352,75.06509572
835,73.79880665,80.96740938,87.72321402,82.04414197
836,73.03318695,82.42566098,102.1398556,76.66014492
837,71.06585116,80.36649889,91.94235003,86.13105662
838,80.23343047,80.34724265,98.78298923,81.71618222
839,76.83336223,81.0623681,89.76438486,79.06241487
840,76.49492971,87.33418056,79.44420386,85.02154614
841,79.87060464,76.66067557,95.86588278,68.59570359
842,72.31038692,80.56811699,79.47188658,84.88642788
843,76.38605535,82.02036853,86.93788304,85.25104586
844,80.00508835,73.67146098,90.7210065,75.23707537
845,84.38115348,82.26353805,89.86791189,74.12755874
846,81.88343544,78.73486885,99.50439006,76.72786103
847,83.1462844,75.86649863,81.18586086,71.69540742
848,76.59798463,82.29135698,98.90088756,73.7536051
849,67.45879723,83.57351047,93.34396,78.83506402
850,74.74666354,81.09478486,83.48633717,70.44694603
851,76.42670798,81.845268,87.42928248,74.02380535
852,78.72448206,80.10908218,90.97681355,81.49609982
853,74.19982876,84.90753313,91.21502897,77.67865964
854,80.53027877,78.59672149,89.55761249,78.56910949
855,72.36917555,80.15552716,94.61445466,74.84082878
856,78.48880592,73.34237771,90.84448958,77.35922462
857,84.03876263,81.02497551,82.60610384,73.67109063
858,71.30815802,71.86243141,84.10195853,76.4823729
859,80.16647683,83.14242124,78.81813291,69.52537032
860,67.21044118,77.03039068,89.1983683,73.49578508
861,71.79582639,77.8038704,87.95108375,85.09507787
862,62.12245939,71.43974184,84.73180598,77.38048345
863,67.31611419,79.35939128,86.61367502,73.93210335
864,76.11160509,76.72694739,83.82711733,72.89844334
865,74.40460487,81.20415261,85.96299063,77.29660406
866,76.05488611,78.77091047,79.50862416,83.19516565
867,74.47614997,81.98287918,86.40769314,77.54524703
868,77.24113796,84.5284269,87.71011375,73.14022532
869,75.53403906,86.24903526,87.64397481,78.00463803
870,68.06872489,76.80239876,95.81786899,81.58943157
871,75.75392276,80.20935357,91.66427239,82.34882448
872,75.98854656,77.39633188,83.40517568,84.28092737
873,67.71336304,83.9578722,76.79589872,83.21423353
874,79.45756135,84.49850827,85.84589769,81.21340911
